config,city,task_id,req_type,req_level,p_req,strategy,regime,success,n_selected,p_commit,p_deliv,shortfall,ocr
D_pool_relative_req,City-C,T5,pool_relative,a=0.05,5933.924457006851,S2_Platform,routine,1.0,17,6082.88,7776.842008209677,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.05,5933.924457006851,S2_Platform,cross_regime,0.0,17,6082.88,5102.814482958191,831.1099740486607,0.16111866698698799
D_pool_relative_req,City-C,T5,pool_relative,a=0.05,5933.924457006851,S3_Lin4,routine,1.0,12,6318.58214131949,6163.136816544615,0.0,0.02460129840812895
D_pool_relative_req,City-C,T5,pool_relative,a=0.05,5933.924457006851,S3_Lin4,cross_regime,0.0,12,6318.58214131949,4044.4989075092776,1889.4255494975737,0.35990403906268165
D_pool_relative_req,City-C,T5,pool_relative,a=0.05,5933.924457006851,S4_GlobalCalib,routine,1.0,12,6168.7067655786595,6211.729866206322,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.05,5933.924457006851,S4_GlobalCalib,cross_regime,0.0,12,6168.7067655786595,4081.6967785835805,1852.2276784232708,0.3383221259017498
D_pool_relative_req,City-C,T5,pool_relative,a=0.05,5933.924457006851,S5_CityCalib,routine,1.0,12,6173.343429026512,6211.729866206322,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.05,5933.924457006851,S5_CityCalib,cross_regime,0.0,12,6173.343429026512,4081.6967785835805,1852.2276784232708,0.33881909770452673
D_pool_relative_req,City-C,T5,pool_relative,a=0.05,5933.924457006851,S6_Q10,routine,1.0,12,6101.701018299203,6211.729866206322,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.05,5933.924457006851,S6_Q10,cross_regime,0.0,12,6101.701018299203,4081.6967785835805,1852.2276784232708,0.33105591926866995
D_pool_relative_req,City-C,T5,pool_relative,a=0.1,11867.848914013703,S0a_RoutineOracle,routine,1.0,27,12175.588133327208,12175.588133327208,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.1,11867.848914013703,S0a_RoutineOracle,cross_regime,0.0,27,12175.588133327208,7983.738888125231,3884.1100258884717,0.3442831015060359
D_pool_relative_req,City-C,T5,pool_relative,a=0.1,11867.848914013703,S0b_StressOracle,routine,1.0,44,11889.000212324865,18120.774497248683,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.1,11867.848914013703,S0b_StressOracle,cross_regime,1.0,44,11889.000212324865,11889.000212324865,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.1,11867.848914013703,S1_CapRR,routine,1.0,27,12158.010731400002,12168.006591158974,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.1,11867.848914013703,S1_CapRR,cross_regime,0.0,27,12158.010731400002,7985.748937335081,3882.0999766786217,0.3431697739243961
D_pool_relative_req,City-C,T5,pool_relative,a=0.1,11867.848914013703,S2_Platform,routine,1.0,38,12025.438,15300.893836129238,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.1,11867.848914013703,S2_Platform,cross_regime,0.0,38,12025.438,10046.822371772974,1821.0265422407283,0.16453584711234848
D_pool_relative_req,City-C,T5,pool_relative,a=0.1,11867.848914013703,S3_Lin4,routine,0.0,25,12031.925577751139,11407.409227387314,460.4396866263887,0.05190493793600675
D_pool_relative_req,City-C,T5,pool_relative,a=0.1,11867.848914013703,S3_Lin4,cross_regime,0.0,25,12031.925577751139,7492.110697834122,4375.73821617958,0.37731407583768845
D_pool_relative_req,City-C,T5,pool_relative,a=0.1,11867.848914013703,S4_GlobalCalib,routine,1.0,27,12069.379369899068,12168.006591158974,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.1,11867.848914013703,S4_GlobalCalib,cross_regime,0.0,27,12069.379369899068,7985.748937335081,3882.0999766786217,0.33834634801094476
D_pool_relative_req,City-C,T5,pool_relative,a=0.1,11867.848914013703,S5_CityCalib,routine,1.0,27,12078.08212659172,12168.006591158974,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.1,11867.848914013703,S5_CityCalib,cross_regime,0.0,27,12078.08212659172,7985.748937335081,3882.0999766786217,0.33882309677682604
D_pool_relative_req,City-C,T5,pool_relative,a=0.1,11867.848914013703,S6_Q10,routine,1.0,27,11936.807855950123,12168.006591158974,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.1,11867.848914013703,S6_Q10,cross_regime,0.0,27,11936.807855950123,7985.748937335081,3882.0999766786217,0.3309979490576757
D_pool_relative_req,City-C,T5,pool_relative,a=0.2,23735.697828027405,S0a_RoutineOracle,routine,1.0,62,23888.232569790885,23888.232569790885,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.2,23735.697828027405,S0a_RoutineOracle,cross_regime,0.0,62,23888.232569790885,15671.308943517915,8064.38888450949,0.3439736950930439
D_pool_relative_req,City-C,T5,pool_relative,a=0.2,23735.697828027405,S0b_StressOracle,routine,1.0,106,23764.866606488442,36195.6387090614,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.2,23735.697828027405,S0b_StressOracle,cross_regime,1.0,106,23764.866606488442,23764.866606488442,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.2,23735.697828027405,S1_CapRR,routine,1.0,62,23857.5684465,23888.232569790882,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.2,23735.697828027405,S1_CapRR,cross_regime,0.0,62,23857.5684465,15671.308943517915,8064.38888450949,0.34313050474274304
D_pool_relative_req,City-C,T5,pool_relative,a=0.2,23735.697828027405,S2_Platform,routine,1.0,89,23818.796000000002,30052.05187873297,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.2,23735.697828027405,S2_Platform,cross_regime,0.0,89,23818.796000000002,19736.14821193883,3999.549616088574,0.1714044567181805
D_pool_relative_req,City-C,T5,pool_relative,a=0.2,23735.697828027405,S3_Lin4,routine,0.0,58,23907.75702064316,22547.96842000464,1187.7294080227657,0.0568764606175481
D_pool_relative_req,City-C,T5,pool_relative,a=0.2,23735.697828027405,S3_Lin4,cross_regime,0.0,58,23907.75702064316,14792.608763283888,8943.089064743517,0.38126321300190535
D_pool_relative_req,City-C,T5,pool_relative,a=0.2,23735.697828027405,S4_GlobalCalib,routine,1.0,63,23994.70408672835,24197.41511038066,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.2,23735.697828027405,S4_GlobalCalib,cross_regime,0.0,63,23994.70408672835,15875.093500871782,7860.604327155623,0.33839177830693
D_pool_relative_req,City-C,T5,pool_relative,a=0.2,23735.697828027405,S5_CityCalib,routine,1.0,63,24011.028594229163,24197.41511038066,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.2,23735.697828027405,S5_CityCalib,cross_regime,0.0,63,24011.028594229163,15875.093500871782,7860.604327155623,0.33884158945663745
D_pool_relative_req,City-C,T5,pool_relative,a=0.2,23735.697828027405,S6_Q10,routine,1.0,64,24029.20567536425,24506.722286220673,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.2,23735.697828027405,S6_Q10,cross_regime,0.0,64,24029.20567536425,16078.539282206239,7657.158545821167,0.3308751234049059
D_pool_relative_req,City-C,T5,pool_relative,a=0.4,47471.39565605481,S0a_RoutineOracle,routine,1.0,152,47485.878601720535,47485.878601720535,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.4,47471.39565605481,S0a_RoutineOracle,cross_regime,0.0,152,47485.878601720535,31188.41628646403,16282.97936959078,0.34320650254675933
D_pool_relative_req,City-C,T5,pool_relative,a=0.4,47471.39565605481,S0b_StressOracle,routine,1.0,272,47509.948128759,72319.48634045015,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.4,47471.39565605481,S0b_StressOracle,cross_regime,1.0,272,47509.948128759,47509.948128759,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.4,47471.39565605481,S1_CapRR,routine,1.0,152,47477.7789278,47484.87867428245,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.4,47471.39565605481,S1_CapRR,cross_regime,0.0,152,47477.7789278,31188.80573651992,16282.58991953489,0.3430862512766426
D_pool_relative_req,City-C,T5,pool_relative,a=0.4,47471.39565605481,S2_Platform,routine,1.0,222,47557.865,60712.395377329136,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.4,47471.39565605481,S2_Platform,cross_regime,0.0,222,47557.865,39888.29947554369,7583.096180511122,0.16126807888571765
D_pool_relative_req,City-C,T5,pool_relative,a=0.4,47471.39565605481,S3_Lin4,routine,0.0,141,47590.49169930706,44798.68990528192,2672.7057507728896,0.0586630163786643
D_pool_relative_req,City-C,T5,pool_relative,a=0.4,47471.39565605481,S3_Lin4,cross_regime,0.0,141,47590.49169930706,29424.879613874553,18046.516042180258,0.38170675352986544
D_pool_relative_req,City-C,T5,pool_relative,a=0.4,47471.39565605481,S4_GlobalCalib,routine,1.0,154,47610.51184355735,47950.95883395584,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.4,47471.39565605481,S4_GlobalCalib,cross_regime,0.0,154,47610.51184355735,31492.84398856164,15978.551667493171,0.33853170719853865
D_pool_relative_req,City-C,T5,pool_relative,a=0.4,47471.39565605481,S5_CityCalib,routine,1.0,154,47639.86392320867,47950.95883395584,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.4,47471.39565605481,S5_CityCalib,cross_regime,0.0,154,47639.86392320867,31492.84398856164,15978.551667493171,0.33893925391295465
D_pool_relative_req,City-C,T5,pool_relative,a=0.4,47471.39565605481,S6_Q10,routine,1.0,156,47520.70265152899,48414.2919050823,0.0,0.0
D_pool_relative_req,City-C,T5,pool_relative,a=0.4,47471.39565605481,S6_Q10,cross_regime,0.0,156,47520.70265152899,31796.814575004748,15674.581081050062,0.3308850079896351
E_constrained_30pct,City-A,T1,absolute,1x,180.0,S0a_RoutineOracle,routine,1.0,1,664.3673094060466,664.3673094060466,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,1x,180.0,S0a_RoutineOracle,cross_regime,1.0,1,664.3673094060466,443.4713347371658,0.0,0.3324907344799442
E_constrained_30pct,City-A,T1,absolute,1x,180.0,S0b_StressOracle,routine,1.0,1,443.4713347371658,664.3673094060466,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,1x,180.0,S0b_StressOracle,cross_regime,1.0,1,443.4713347371658,443.4713347371658,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,1x,180.0,S1_CapRR,routine,1.0,1,678.17287,664.3673094060466,0.0,0.020356993334093965
E_constrained_30pct,City-A,T1,absolute,1x,180.0,S1_CapRR,cross_regime,1.0,1,678.17287,443.4713347371658,0.0,0.34607921614858195
E_constrained_30pct,City-A,T1,absolute,1x,180.0,S2_Platform,routine,1.0,1,421.075,664.3673094060466,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,1x,180.0,S2_Platform,cross_regime,1.0,1,421.075,443.4713347371658,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,1x,180.0,S3_Lin4,routine,1.0,1,730.3420338115274,664.3673094060466,0.0,0.0903340097531703
E_constrained_30pct,City-A,T1,absolute,1x,180.0,S3_Lin4,cross_regime,1.0,1,730.3420338115274,443.4713347371658,0.0,0.3927895229817645
E_constrained_30pct,City-A,T1,absolute,1x,180.0,S4_GlobalCalib,routine,1.0,1,675.228304657699,664.3673094060466,0.0,0.016084922946407433
E_constrained_30pct,City-A,T1,absolute,1x,180.0,S4_GlobalCalib,cross_regime,1.0,1,675.228304657699,443.4713347371658,0.0,0.34322756958184736
E_constrained_30pct,City-A,T1,absolute,1x,180.0,S5_CityCalib,routine,1.0,1,674.6923929625748,664.3673094060466,0.0,0.015303394056646645
E_constrained_30pct,City-A,T1,absolute,1x,180.0,S5_CityCalib,cross_regime,1.0,1,674.6923929625748,443.4713347371658,0.0,0.3427058918066604
E_constrained_30pct,City-A,T1,absolute,1x,180.0,S6_Q10,routine,1.0,1,667.6327276339056,664.3673094060466,0.0,0.004891039777860532
E_constrained_30pct,City-A,T1,absolute,1x,180.0,S6_Q10,cross_regime,1.0,1,667.6327276339056,443.4713347371658,0.0,0.3357555488496933
E_constrained_30pct,City-A,T1,absolute,2x,360.0,S0a_RoutineOracle,routine,1.0,1,664.3673094060466,664.3673094060466,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,2x,360.0,S0a_RoutineOracle,cross_regime,1.0,1,664.3673094060466,443.4713347371658,0.0,0.3324907344799442
E_constrained_30pct,City-A,T1,absolute,2x,360.0,S0b_StressOracle,routine,1.0,1,443.4713347371658,664.3673094060466,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,2x,360.0,S0b_StressOracle,cross_regime,1.0,1,443.4713347371658,443.4713347371658,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,2x,360.0,S1_CapRR,routine,1.0,1,678.17287,664.3673094060466,0.0,0.020356993334093965
E_constrained_30pct,City-A,T1,absolute,2x,360.0,S1_CapRR,cross_regime,1.0,1,678.17287,443.4713347371658,0.0,0.34607921614858195
E_constrained_30pct,City-A,T1,absolute,2x,360.0,S2_Platform,routine,1.0,1,421.075,664.3673094060466,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,2x,360.0,S2_Platform,cross_regime,1.0,1,421.075,443.4713347371658,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,2x,360.0,S3_Lin4,routine,1.0,1,730.3420338115274,664.3673094060466,0.0,0.0903340097531703
E_constrained_30pct,City-A,T1,absolute,2x,360.0,S3_Lin4,cross_regime,1.0,1,730.3420338115274,443.4713347371658,0.0,0.3927895229817645
E_constrained_30pct,City-A,T1,absolute,2x,360.0,S4_GlobalCalib,routine,1.0,1,675.228304657699,664.3673094060466,0.0,0.016084922946407433
E_constrained_30pct,City-A,T1,absolute,2x,360.0,S4_GlobalCalib,cross_regime,1.0,1,675.228304657699,443.4713347371658,0.0,0.34322756958184736
E_constrained_30pct,City-A,T1,absolute,2x,360.0,S5_CityCalib,routine,1.0,1,674.6923929625748,664.3673094060466,0.0,0.015303394056646645
E_constrained_30pct,City-A,T1,absolute,2x,360.0,S5_CityCalib,cross_regime,1.0,1,674.6923929625748,443.4713347371658,0.0,0.3427058918066604
E_constrained_30pct,City-A,T1,absolute,2x,360.0,S6_Q10,routine,1.0,1,667.6327276339056,664.3673094060466,0.0,0.004891039777860532
E_constrained_30pct,City-A,T1,absolute,2x,360.0,S6_Q10,cross_regime,1.0,1,667.6327276339056,443.4713347371658,0.0,0.3357555488496933
E_constrained_30pct,City-A,T1,absolute,5x,900.0,S0a_RoutineOracle,routine,1.0,2,1282.0556680997352,1282.0556680997352,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,5x,900.0,S0a_RoutineOracle,cross_regime,0.0,2,1282.0556680997352,846.5478587536622,53.45214124633776,0.3396949291535704
E_constrained_30pct,City-A,T1,absolute,5x,900.0,S0b_StressOracle,routine,1.0,3,1236.475287539312,1880.4041088550885,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,5x,900.0,S0b_StressOracle,cross_regime,1.0,3,1236.475287539312,1236.475287539312,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,5x,900.0,S1_CapRR,routine,1.0,2,1293.3561519999998,1282.0556680997352,0.0,0.008737333396365739
E_constrained_30pct,City-A,T1,absolute,5x,900.0,S1_CapRR,cross_regime,0.0,2,1293.3561519999998,846.5478587536622,53.45214124633776,0.34546423470086657
E_constrained_30pct,City-A,T1,absolute,5x,900.0,S2_Platform,routine,1.0,3,1202.069,1805.3017797722603,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,5x,900.0,S2_Platform,cross_regime,1.0,3,1202.069,1188.3203514773304,0.0,0.011437486968443206
E_constrained_30pct,City-A,T1,absolute,5x,900.0,S3_Lin4,routine,1.0,2,1305.7022475575213,1262.7157501613997,0.0,0.03292212866795109
E_constrained_30pct,City-A,T1,absolute,5x,900.0,S3_Lin4,cross_regime,0.0,2,1305.7022475575213,833.3987635228154,66.60123647718456,0.3617237275329872
E_constrained_30pct,City-A,T1,absolute,5x,900.0,S4_GlobalCalib,routine,1.0,2,1287.767505901652,1282.0556680997352,0.0,0.004435457313327325
E_constrained_30pct,City-A,T1,absolute,5x,900.0,S4_GlobalCalib,cross_regime,0.0,2,1287.767505901652,846.5478587536622,53.45214124633776,0.34262368410908334
E_constrained_30pct,City-A,T1,absolute,5x,900.0,S5_CityCalib,routine,1.0,2,1286.7440147520044,1282.0556680997352,0.0,0.0036435737011552096
E_constrained_30pct,City-A,T1,absolute,5x,900.0,S5_CityCalib,cross_regime,0.0,2,1286.7440147520044,846.5478587536622,53.45214124633776,0.34210079934444587
E_constrained_30pct,City-A,T1,absolute,5x,900.0,S6_Q10,routine,1.0,2,1273.2548495516376,1282.0556680997352,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,5x,900.0,S6_Q10,cross_regime,0.0,2,1273.2548495516376,846.5478587536622,53.45214124633776,0.3351308584830723
E_constrained_30pct,City-A,T1,absolute,10x,1800.0,S0a_RoutineOracle,routine,1.0,3,1880.4041088550885,1880.4041088550885,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,10x,1800.0,S0a_RoutineOracle,cross_regime,0.0,3,1880.4041088550885,1236.475287539312,563.5247124606881,0.3424417221188918
E_constrained_30pct,City-A,T1,absolute,10x,1800.0,S0b_StressOracle,routine,1.0,5,1989.4301894956218,3003.6369351624326,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,10x,1800.0,S0b_StressOracle,cross_regime,1.0,5,1989.4301894956218,1989.4301894956218,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,10x,1800.0,S1_CapRR,routine,1.0,3,1889.6612019999998,1880.4041088550885,0.0,0.004898811032958555
E_constrained_30pct,City-A,T1,absolute,10x,1800.0,S1_CapRR,cross_regime,0.0,3,1889.6612019999998,1236.475287539312,563.5247124606881,0.34566297586538897
E_constrained_30pct,City-A,T1,absolute,10x,1800.0,S2_Platform,routine,1.0,5,1914.484,2851.931158251179,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,10x,1800.0,S2_Platform,cross_regime,1.0,5,1914.484,1890.5959741909182,0.0,0.012477527004185819
E_constrained_30pct,City-A,T1,absolute,10x,1800.0,S3_Lin4,routine,1.0,3,1845.4123146130653,1880.4041088550885,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,10x,1800.0,S3_Lin4,cross_regime,0.0,3,1845.4123146130653,1236.475287539312,563.5247124606881,0.3299734277547788
E_constrained_30pct,City-A,T1,absolute,10x,1800.0,S4_GlobalCalib,routine,1.0,3,1881.5185315805147,1880.4041088550885,0.0,0.0005922996275195481
E_constrained_30pct,City-A,T1,absolute,10x,1800.0,S4_GlobalCalib,cross_regime,0.0,3,1881.5185315805147,1236.475287539312,563.5247124606881,0.34283119364195314
E_constrained_30pct,City-A,T1,absolute,10x,1800.0,S5_CityCalib,routine,1.0,3,1880.0219463425788,1880.4041088550885,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,10x,1800.0,S5_CityCalib,cross_regime,0.0,3,1880.0219463425788,1236.475287539312,563.5247124606881,0.3423080565922284
E_constrained_30pct,City-A,T1,absolute,10x,1800.0,S6_Q10,routine,1.0,3,1860.292144383813,1880.4041088550885,0.0,0.0
E_constrained_30pct,City-A,T1,absolute,10x,1800.0,S6_Q10,cross_regime,0.0,3,1860.292144383813,1236.475287539312,563.5247124606881,0.33533273724118673
E_constrained_30pct,City-A,T2,absolute,1x,260.0,S0a_RoutineOracle,routine,1.0,1,670.2201591193183,670.2201591193183,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,1x,260.0,S0a_RoutineOracle,cross_regime,1.0,1,670.2201591193183,437.69868331345367,0.0,0.3469329781297569
E_constrained_30pct,City-A,T2,absolute,1x,260.0,S0b_StressOracle,routine,1.0,1,437.69868331345367,670.2201591193183,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,1x,260.0,S0b_StressOracle,cross_regime,1.0,1,437.69868331345367,437.69868331345367,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,1x,260.0,S1_CapRR,routine,1.0,1,678.17287,670.2201591193183,0.0,0.011726672110433593
E_constrained_30pct,City-A,T2,absolute,1x,260.0,S1_CapRR,cross_regime,1.0,1,678.17287,437.69868331345367,0.0,0.35459128096136655
E_constrained_30pct,City-A,T2,absolute,1x,260.0,S2_Platform,routine,1.0,1,441.11,670.2201591193183,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,1x,260.0,S2_Platform,cross_regime,1.0,1,441.11,437.69868331345367,0.0,0.007733483000943852
E_constrained_30pct,City-A,T2,absolute,1x,260.0,S3_Lin4,routine,1.0,1,727.1324638494747,670.2201591193183,0.0,0.07826951423521909
E_constrained_30pct,City-A,T2,absolute,1x,260.0,S3_Lin4,cross_regime,1.0,1,727.1324638494747,437.69868331345367,0.0,0.398048216694582
E_constrained_30pct,City-A,T2,absolute,1x,260.0,S4_GlobalCalib,routine,1.0,1,675.1029752046192,670.2201591193183,0.0,0.007232698217365914
E_constrained_30pct,City-A,T2,absolute,1x,260.0,S4_GlobalCalib,cross_regime,1.0,1,675.1029752046192,437.69868331345367,0.0,0.35165641481465826
E_constrained_30pct,City-A,T2,absolute,1x,260.0,S5_CityCalib,routine,1.0,1,677.7365971148142,670.2201591193183,0.0,0.01109050039129376
E_constrained_30pct,City-A,T2,absolute,1x,260.0,S5_CityCalib,cross_regime,1.0,1,677.7365971148142,437.69868331345367,0.0,0.35417581819134986
E_constrained_30pct,City-A,T2,absolute,1x,260.0,S6_Q10,routine,1.0,1,666.9454500131686,670.2201591193183,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,1x,260.0,S6_Q10,cross_regime,1.0,1,666.9454500131686,437.69868331345367,0.0,0.34372641225034006
E_constrained_30pct,City-A,T2,absolute,2x,520.0,S0a_RoutineOracle,routine,1.0,1,670.2201591193183,670.2201591193183,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,2x,520.0,S0a_RoutineOracle,cross_regime,0.0,1,670.2201591193183,437.69868331345367,82.30131668654633,0.3469329781297569
E_constrained_30pct,City-A,T2,absolute,2x,520.0,S0b_StressOracle,routine,1.0,2,834.8117706450179,1278.5921377090856,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,2x,520.0,S0b_StressOracle,cross_regime,1.0,2,834.8117706450179,834.8117706450179,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,2x,520.0,S1_CapRR,routine,1.0,1,678.17287,670.2201591193183,0.0,0.011726672110433593
E_constrained_30pct,City-A,T2,absolute,2x,520.0,S1_CapRR,cross_regime,0.0,1,678.17287,437.69868331345367,82.30131668654633,0.35459128096136655
E_constrained_30pct,City-A,T2,absolute,2x,520.0,S2_Platform,routine,1.0,2,849.902,1278.5921377090856,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,2x,520.0,S2_Platform,cross_regime,1.0,2,849.902,834.8117706450179,0.0,0.017755258082675616
E_constrained_30pct,City-A,T2,absolute,2x,520.0,S3_Lin4,routine,1.0,1,727.1324638494747,670.2201591193183,0.0,0.07826951423521909
E_constrained_30pct,City-A,T2,absolute,2x,520.0,S3_Lin4,cross_regime,0.0,1,727.1324638494747,437.69868331345367,82.30131668654633,0.398048216694582
E_constrained_30pct,City-A,T2,absolute,2x,520.0,S4_GlobalCalib,routine,1.0,1,675.1029752046192,670.2201591193183,0.0,0.007232698217365914
E_constrained_30pct,City-A,T2,absolute,2x,520.0,S4_GlobalCalib,cross_regime,0.0,1,675.1029752046192,437.69868331345367,82.30131668654633,0.35165641481465826
E_constrained_30pct,City-A,T2,absolute,2x,520.0,S5_CityCalib,routine,1.0,1,677.7365971148142,670.2201591193183,0.0,0.01109050039129376
E_constrained_30pct,City-A,T2,absolute,2x,520.0,S5_CityCalib,cross_regime,0.0,1,677.7365971148142,437.69868331345367,82.30131668654633,0.35417581819134986
E_constrained_30pct,City-A,T2,absolute,2x,520.0,S6_Q10,routine,1.0,1,666.9454500131686,670.2201591193183,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,2x,520.0,S6_Q10,cross_regime,0.0,1,666.9454500131686,437.69868331345367,82.30131668654633,0.34372641225034006
E_constrained_30pct,City-A,T2,absolute,5x,1300.0,S0a_RoutineOracle,routine,1.0,3,1867.2061483887087,1867.2061483887087,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,5x,1300.0,S0a_RoutineOracle,cross_regime,0.0,3,1867.2061483887087,1219.437917913684,80.56208208631597,0.34691843267226347
E_constrained_30pct,City-A,T2,absolute,5x,1300.0,S0b_StressOracle,routine,1.0,4,1595.4887636724395,2438.9727366772577,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,5x,1300.0,S0b_StressOracle,cross_regime,1.0,4,1595.4887636724395,1595.4887636724395,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,5x,1300.0,S1_CapRR,routine,1.0,3,1889.6612019999998,1867.2061483887087,0.0,0.011883110891796295
E_constrained_30pct,City-A,T2,absolute,5x,1300.0,S1_CapRR,cross_regime,0.0,3,1889.6612019999998,1219.437917913684,80.56208208631597,0.3546790733582071
E_constrained_30pct,City-A,T2,absolute,5x,1300.0,S2_Platform,routine,1.0,4,1596.471,2352.797944288073,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,5x,1300.0,S2_Platform,cross_regime,1.0,4,1596.471,1539.3794557379338,0.0,0.035761090719509614
E_constrained_30pct,City-A,T2,absolute,5x,1300.0,S3_Lin4,routine,1.0,3,1835.7621689312546,1867.2061483887087,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,5x,1300.0,S3_Lin4,cross_regime,0.0,3,1835.7621689312546,1219.437917913684,80.56208208631597,0.3357320798131398
E_constrained_30pct,City-A,T2,absolute,5x,1300.0,S4_GlobalCalib,routine,1.0,3,1881.1834215904514,1867.2061483887087,0.0,0.007430042728064017
E_constrained_30pct,City-A,T2,absolute,5x,1300.0,S4_GlobalCalib,cross_regime,0.0,3,1881.1834215904514,1219.437917913684,80.56208208631597,0.3517708566224196
E_constrained_30pct,City-A,T2,absolute,5x,1300.0,S5_CityCalib,routine,1.0,3,1888.4791072517364,1867.2061483887087,0.0,0.011264598470451605
E_constrained_30pct,City-A,T2,absolute,5x,1300.0,S5_CityCalib,cross_regime,0.0,3,1888.4791072517364,1219.437917913684,80.56208208631597,0.35427513429666363
E_constrained_30pct,City-A,T2,absolute,5x,1300.0,S6_Q10,routine,1.0,3,1858.3771137001029,1867.2061483887087,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,5x,1300.0,S6_Q10,cross_regime,0.0,3,1858.3771137001029,1219.437917913684,80.56208208631597,0.3438156825523241
E_constrained_30pct,City-A,T2,absolute,10x,2600.0,S0a_RoutineOracle,routine,1.0,5,2997.3713830316174,2997.3713830316174,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,10x,2600.0,S0a_RoutineOracle,cross_regime,0.0,5,2997.3713830316174,1962.3331533052506,637.6668466947494,0.3453153104703038
E_constrained_30pct,City-A,T2,absolute,10x,2600.0,S0b_StressOracle,routine,1.0,7,2632.42123335661,4021.9086311287924,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,10x,2600.0,S0b_StressOracle,cross_regime,1.0,7,2632.42123335661,2632.42123335661,0.0,0.0
E_constrained_30pct,City-A,T2,absolute,10x,2600.0,S1_CapRR,routine,1.0,5,3037.3306979999998,2997.3713830316174,0.0,0.013156063313979777
E_constrained_30pct,City-A,T2,absolute,10x,2600.0,S1_CapRR,cross_regime,0.0,5,3037.3306979999998,1962.3331533052506,637.6668466947494,0.3539283836964497
