city,task_id,p_req_level,p_req,strategy,regime,eval_outcome,pool_size,pool_feasible,n_selected,p_commit,p_deliv,shortfall,ocr,success
City-A,T4,5x,700.0,S0a_RoutineOracle,routine,M_routine,800,True,3,812.4,812.4,0.0,0.0,1.0
City-A,T4,5x,700.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,3,812.4,652.7,47.3,0.1965,0.0
City-A,T4,5x,700.0,S0b_StressOracle,routine,M_routine,800,True,4,819.4,1030.9,0.0,0.0,1.0
City-A,T4,5x,700.0,S0b_StressOracle,cross_regime,M_stress,800,True,4,819.4,819.4,0.0,0.0,1.0
City-A,T4,5x,700.0,S1_CapRR,routine,M_routine,800,True,2,1293.4,466.1,233.9,0.6396,0.0
City-A,T4,5x,700.0,S1_CapRR,cross_regime,M_stress,800,True,2,1293.4,382.9,317.1,0.7039,0.0
City-A,T4,5x,700.0,S2_Platform,routine,M_routine,800,True,3,870.0,758.7,0.0,0.1279,1.0
City-A,T4,5x,700.0,S2_Platform,cross_regime,M_stress,800,True,3,870.0,591.0,109.0,0.3207,0.0
City-A,T4,5x,700.0,S3_Lin4,routine,M_routine,800,True,3,858.9,624.6,75.4,0.2728,0.0
City-A,T4,5x,700.0,S3_Lin4,cross_regime,M_stress,800,True,3,858.9,503.8,196.2,0.4134,0.0
City-A,T4,5x,700.0,S4_GlobalCalib,routine,M_routine,800,True,4,814.7,1034.4,0.0,0.0,1.0
City-A,T4,5x,700.0,S4_GlobalCalib,cross_regime,M_stress,800,True,4,814.7,809.4,0.0,0.0064,1.0
City-A,T4,5x,700.0,S5_CityCalib,routine,M_routine,800,True,4,771.7,1034.4,0.0,0.0,1.0
City-A,T4,5x,700.0,S5_CityCalib,cross_regime,M_stress,800,True,4,771.7,809.4,0.0,0.0,1.0
City-A,T4,5x,700.0,S6_Q10,routine,M_routine,800,True,9,725.4,2089.5,0.0,0.0,1.0
City-A,T4,5x,700.0,S6_Q10,cross_regime,M_stress,800,True,9,725.4,1597.9,0.0,0.0,1.0
City-A,T4,10x,1400.0,S0a_RoutineOracle,routine,M_routine,800,True,6,1475.3,1475.3,0.0,0.0,1.0
City-A,T4,10x,1400.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,6,1475.3,1142.5,257.5,0.2256,0.0
City-A,T4,10x,1400.0,S0b_StressOracle,routine,M_routine,800,True,8,1475.8,1895.8,0.0,0.0,1.0
City-A,T4,10x,1400.0,S0b_StressOracle,cross_regime,M_stress,800,True,8,1475.8,1475.8,0.0,0.0,1.0
City-A,T4,10x,1400.0,S1_CapRR,routine,M_routine,800,True,3,1889.7,562.6,837.4,0.7023,0.0
City-A,T4,10x,1400.0,S1_CapRR,cross_regime,M_stress,800,True,3,1889.7,453.1,946.9,0.7602,0.0
City-A,T4,10x,1400.0,S2_Platform,routine,M_routine,800,True,5,1424.2,1242.5,157.5,0.1276,0.0
City-A,T4,10x,1400.0,S2_Platform,cross_regime,M_stress,800,True,5,1424.2,972.4,427.6,0.3172,0.0
City-A,T4,10x,1400.0,S3_Lin4,routine,M_routine,800,True,6,1628.8,957.0,443.0,0.4125,0.0
City-A,T4,10x,1400.0,S3_Lin4,cross_regime,M_stress,800,True,6,1628.8,748.8,651.2,0.5402,0.0
City-A,T4,10x,1400.0,S4_GlobalCalib,routine,M_routine,800,True,8,1534.6,1872.3,0.0,0.0,1.0
City-A,T4,10x,1400.0,S4_GlobalCalib,cross_regime,M_stress,800,True,8,1534.6,1435.5,0.0,0.0645,1.0
City-A,T4,10x,1400.0,S5_CityCalib,routine,M_routine,800,True,8,1455.6,1872.3,0.0,0.0,1.0
City-A,T4,10x,1400.0,S5_CityCalib,cross_regime,M_stress,800,True,8,1455.6,1435.5,0.0,0.0138,1.0
City-A,T4,10x,1400.0,S6_Q10,routine,M_routine,800,True,20,1448.4,4086.2,0.0,0.0,1.0
City-A,T4,10x,1400.0,S6_Q10,cross_regime,M_stress,800,True,20,1448.4,3107.4,0.0,0.0,1.0
City-A,T5,1x,160.0,S0a_RoutineOracle,routine,M_routine,800,True,1,375.8,375.8,0.0,0.0,1.0
City-A,T5,1x,160.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,375.8,302.9,0.0,0.1939,1.0
City-A,T5,1x,160.0,S0b_StressOracle,routine,M_routine,800,True,1,302.9,375.8,0.0,0.0,1.0
City-A,T5,1x,160.0,S0b_StressOracle,cross_regime,M_stress,800,True,1,302.9,302.9,0.0,0.0,1.0
City-A,T5,1x,160.0,S1_CapRR,routine,M_routine,800,True,1,596.8,195.6,0.0,0.6723,1.0
City-A,T5,1x,160.0,S1_CapRR,cross_regime,M_stress,800,True,1,596.8,127.1,32.9,0.787,0.0
City-A,T5,1x,160.0,S2_Platform,routine,M_routine,800,True,1,485.5,195.6,0.0,0.5972,1.0
City-A,T5,1x,160.0,S2_Platform,cross_regime,M_stress,800,True,1,485.5,127.1,32.9,0.7382,0.0
City-A,T5,1x,160.0,S3_Lin4,routine,M_routine,800,True,1,287.9,195.6,0.0,0.3206,1.0
City-A,T5,1x,160.0,S3_Lin4,cross_regime,M_stress,800,True,1,287.9,127.1,32.9,0.5584,0.0
City-A,T5,1x,160.0,S4_GlobalCalib,routine,M_routine,800,True,1,361.7,195.6,0.0,0.4593,1.0
City-A,T5,1x,160.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,361.7,127.1,32.9,0.6486,0.0
City-A,T5,1x,160.0,S5_CityCalib,routine,M_routine,800,True,1,335.7,195.6,0.0,0.4173,1.0
City-A,T5,1x,160.0,S5_CityCalib,cross_regime,M_stress,800,True,1,335.7,127.1,32.9,0.6213,0.0
City-A,T5,1x,160.0,S6_Q10,routine,M_routine,800,True,2,273.5,571.4,0.0,0.0,1.0
City-A,T5,1x,160.0,S6_Q10,cross_regime,M_stress,800,True,2,273.5,430.0,0.0,0.0,1.0
City-A,T5,2x,320.0,S0a_RoutineOracle,routine,M_routine,800,True,1,375.8,375.8,0.0,0.0,1.0
City-A,T5,2x,320.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,1,375.8,302.9,17.1,0.1939,0.0
City-A,T5,2x,320.0,S0b_StressOracle,routine,M_routine,800,True,2,592.4,731.2,0.0,0.0,1.0
City-A,T5,2x,320.0,S0b_StressOracle,cross_regime,M_stress,800,True,2,592.4,592.4,0.0,0.0,1.0
City-A,T5,2x,320.0,S1_CapRR,routine,M_routine,800,True,1,596.8,195.6,124.4,0.6723,0.0
City-A,T5,2x,320.0,S1_CapRR,cross_regime,M_stress,800,True,1,596.8,127.1,192.9,0.787,0.0
City-A,T5,2x,320.0,S2_Platform,routine,M_routine,800,True,1,485.5,195.6,124.4,0.5972,0.0
City-A,T5,2x,320.0,S2_Platform,cross_regime,M_stress,800,True,1,485.5,127.1,192.9,0.7382,0.0
City-A,T5,2x,320.0,S3_Lin4,routine,M_routine,800,True,2,510.0,556.9,0.0,0.0,1.0
City-A,T5,2x,320.0,S3_Lin4,cross_regime,M_stress,800,True,2,510.0,413.3,0.0,0.1896,1.0
City-A,T5,2x,320.0,S4_GlobalCalib,routine,M_routine,800,True,1,361.7,195.6,124.4,0.4593,0.0
City-A,T5,2x,320.0,S4_GlobalCalib,cross_regime,M_stress,800,True,1,361.7,127.1,192.9,0.6486,0.0
City-A,T5,2x,320.0,S5_CityCalib,routine,M_routine,800,True,1,335.7,195.6,124.4,0.4173,0.0
City-A,T5,2x,320.0,S5_CityCalib,cross_regime,M_stress,800,True,1,335.7,127.1,192.9,0.6213,0.0
City-A,T5,2x,320.0,S6_Q10,routine,M_routine,800,True,3,397.4,932.7,0.0,0.0,1.0
City-A,T5,2x,320.0,S6_Q10,cross_regime,M_stress,800,True,3,397.4,716.2,0.0,0.0,1.0
City-A,T5,5x,800.0,S0a_RoutineOracle,routine,M_routine,800,True,3,1092.5,1092.5,0.0,0.0,1.0
City-A,T5,5x,800.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,3,1092.5,878.6,0.0,0.1958,1.0
City-A,T5,5x,800.0,S0b_StressOracle,routine,M_routine,800,True,3,878.6,1092.5,0.0,0.0,1.0
City-A,T5,5x,800.0,S0b_StressOracle,cross_regime,M_stress,800,True,3,878.6,878.6,0.0,0.0,1.0
City-A,T5,5x,800.0,S1_CapRR,routine,M_routine,800,True,2,1138.1,541.9,258.1,0.5239,0.0
City-A,T5,5x,800.0,S1_CapRR,cross_regime,M_stress,800,True,2,1138.1,397.3,402.7,0.6509,0.0
City-A,T5,5x,800.0,S2_Platform,routine,M_routine,800,True,2,897.6,571.4,228.6,0.3634,0.0
City-A,T5,5x,800.0,S2_Platform,cross_regime,M_stress,800,True,2,897.6,430.0,370.0,0.5209,0.0
City-A,T5,5x,800.0,S3_Lin4,routine,M_routine,800,True,4,952.2,1288.1,0.0,0.0,1.0
City-A,T5,5x,800.0,S3_Lin4,cross_regime,M_stress,800,True,4,952.2,1005.7,0.0,0.0,1.0
City-A,T5,5x,800.0,S4_GlobalCalib,routine,M_routine,800,True,3,968.1,932.7,0.0,0.0365,1.0
City-A,T5,5x,800.0,S4_GlobalCalib,cross_regime,M_stress,800,True,3,968.1,716.2,83.8,0.2602,0.0
City-A,T5,5x,800.0,S5_CityCalib,routine,M_routine,800,True,3,899.8,932.7,0.0,0.0,1.0
City-A,T5,5x,800.0,S5_CityCalib,cross_regime,M_stress,800,True,3,899.8,716.2,83.8,0.204,0.0
City-A,T5,5x,800.0,S6_Q10,routine,M_routine,800,True,7,857.9,1933.1,0.0,0.0,1.0
City-A,T5,5x,800.0,S6_Q10,cross_regime,M_stress,800,True,7,857.9,1470.6,0.0,0.0,1.0
City-A,T5,10x,1600.0,S0a_RoutineOracle,routine,M_routine,800,True,5,1748.9,1748.9,0.0,0.0,1.0
City-A,T5,10x,1600.0,S0a_RoutineOracle,cross_regime,M_stress,800,True,5,1748.9,1397.3,202.7,0.201,0.0
City-A,T5,10x,1600.0,S0b_StressOracle,routine,M_routine,800,True,6,1629.6,2035.4,0.0,0.0,1.0
City-A,T5,10x,1600.0,S0b_StressOracle,cross_regime,M_stress,800,True,6,1629.6,1629.6,0.0,0.0,1.0
City-A,T5,10x,1600.0,S1_CapRR,routine,M_routine,800,True,3,1662.9,897.3,702.7,0.4604,0.0
City-A,T5,10x,1600.0,S1_CapRR,cross_regime,M_stress,800,True,3,1662.9,686.8,913.2,0.587,0.0
City-A,T5,10x,1600.0,S2_Platform,routine,M_routine,800,True,4,1696.8,1288.1,311.9,0.2409,0.0
City-A,T5,10x,1600.0,S2_Platform,cross_regime,M_stress,800,True,4,1696.8,1005.7,594.3,0.4073,0.0
City-A,T5,10x,1600.0,S3_Lin4,routine,M_routine,800,True,8,1779.2,2174.8,0.0,0.0,1.0
City-A,T5,10x,1600.0,S3_Lin4,cross_regime,M_stress,800,True,8,1779.2,1649.9,0.0,0.0727,1.0
City-A,T5,10x,1600.0,S4_GlobalCalib,routine,M_routine,800,True,6,1830.7,1794.4,0.0,0.0198,1.0
City-A,T5,10x,1600.0,S4_GlobalCalib,cross_regime,M_stress,800,True,6,1830.7,1381.4,218.6,0.2454,0.0
City-A,T5,10x,1600.0,S5_CityCalib,routine,M_routine,800,True,6,1703.1,1794.4,0.0,0.0,1.0
City-A,T5,10x,1600.0,S5_CityCalib,cross_regime,M_stress,800,True,6,1703.1,1381.4,218.6,0.1889,0.0
City-A,T5,10x,1600.0,S6_Q10,routine,M_routine,800,True,15,1651.2,3855.5,0.0,0.0,1.0
City-A,T5,10x,1600.0,S6_Q10,cross_regime,M_stress,800,True,15,1651.2,2928.3,0.0,0.0,1.0
City-B,T1,1x,180.0,S0a_RoutineOracle,routine,M_routine,500,True,1,465.5,465.5,0.0,0.0,1.0
City-B,T1,1x,180.0,S0a_RoutineOracle,cross_regime,M_stress,500,True,1,465.5,341.0,0.0,0.2676,1.0
City-B,T1,1x,180.0,S0b_StressOracle,routine,M_routine,500,True,1,341.0,465.5,0.0,0.0,1.0
City-B,T1,1x,180.0,S0b_StressOracle,cross_regime,M_stress,500,True,1,341.0,341.0,0.0,0.0,1.0
City-B,T1,1x,180.0,S1_CapRR,routine,M_routine,500,True,1,846.0,433.4,0.0,0.4877,1.0
City-B,T1,1x,180.0,S1_CapRR,cross_regime,M_stress,500,True,1,846.0,296.4,0.0,0.6497,1.0
City-B,T1,1x,180.0,S2_Platform,routine,M_routine,500,True,1,561.1,465.5,0.0,0.1704,1.0
City-B,T1,1x,180.0,S2_Platform,cross_regime,M_stress,500,True,1,561.1,341.0,0.0,0.3924,1.0
City-B,T1,1x,180.0,S3_Lin4,routine,M_routine,500,True,1,309.0,433.4,0.0,0.0,1.0
City-B,T1,1x,180.0,S3_Lin4,cross_regime,M_stress,500,True,1,309.0,296.4,0.0,0.0409,1.0
City-B,T1,1x,180.0,S4_GlobalCalib,routine,M_routine,500,True,1,403.5,465.5,0.0,0.0,1.0
City-B,T1,1x,180.0,S4_GlobalCalib,cross_regime,M_stress,500,True,1,403.5,341.0,0.0,0.1551,1.0
City-B,T1,1x,180.0,S5_CityCalib,routine,M_routine,500,True,1,467.3,465.5,0.0,0.0037,1.0
City-B,T1,1x,180.0,S5_CityCalib,cross_regime,M_stress,500,True,1,467.3,341.0,0.0,0.2703,1.0
City-B,T1,1x,180.0,S6_Q10,routine,M_routine,500,True,2,340.5,870.9,0.0,0.0,1.0
City-B,T1,1x,180.0,S6_Q10,cross_regime,M_stress,500,True,2,340.5,625.6,0.0,0.0,1.0
City-B,T1,2x,360.0,S0a_RoutineOracle,routine,M_routine,500,True,1,465.5,465.5,0.0,0.0,1.0
City-B,T1,2x,360.0,S0a_RoutineOracle,cross_regime,M_stress,500,True,1,465.5,341.0,19.0,0.2676,0.0
City-B,T1,2x,360.0,S0b_StressOracle,routine,M_routine,500,True,2,665.2,873.9,0.0,0.0,1.0
City-B,T1,2x,360.0,S0b_StressOracle,cross_regime,M_stress,500,True,2,665.2,665.2,0.0,0.0,1.0
City-B,T1,2x,360.0,S1_CapRR,routine,M_routine,500,True,1,846.0,433.4,0.0,0.4877,1.0
City-B,T1,2x,360.0,S1_CapRR,cross_regime,M_stress,500,True,1,846.0,296.4,63.6,0.6497,0.0
City-B,T1,2x,360.0,S2_Platform,routine,M_routine,500,True,1,561.1,465.5,0.0,0.1704,1.0
City-B,T1,2x,360.0,S2_Platform,cross_regime,M_stress,500,True,1,561.1,341.0,19.0,0.3924,0.0
City-B,T1,2x,360.0,S3_Lin4,routine,M_routine,500,True,2,616.5,811.4,0.0,0.0,1.0
City-B,T1,2x,360.0,S3_Lin4,cross_regime,M_stress,500,True,2,616.5,551.8,0.0,0.1049,1.0
City-B,T1,2x,360.0,S4_GlobalCalib,routine,M_routine,500,True,1,403.5,465.5,0.0,0.0,1.0
City-B,T1,2x,360.0,S4_GlobalCalib,cross_regime,M_stress,500,True,1,403.5,341.0,19.0,0.1551,0.0
City-B,T1,2x,360.0,S5_CityCalib,routine,M_routine,500,True,1,467.3,465.5,0.0,0.0037,1.0
City-B,T1,2x,360.0,S5_CityCalib,cross_regime,M_stress,500,True,1,467.3,341.0,19.0,0.2703,0.0
City-B,T1,2x,360.0,S6_Q10,routine,M_routine,500,True,3,508.9,1304.3,0.0,0.0,1.0
City-B,T1,2x,360.0,S6_Q10,cross_regime,M_stress,500,True,3,508.9,922.0,0.0,0.0,1.0
City-B,T1,5x,900.0,S0a_RoutineOracle,routine,M_routine,500,True,3,1307.3,1307.3,0.0,0.0,1.0
City-B,T1,5x,900.0,S0a_RoutineOracle,cross_regime,M_stress,500,True,3,1307.3,961.6,0.0,0.2645,1.0
City-B,T1,5x,900.0,S0b_StressOracle,routine,M_routine,500,True,3,961.6,1307.3,0.0,0.0,1.0
City-B,T1,5x,900.0,S0b_StressOracle,cross_regime,M_stress,500,True,3,961.6,961.6,0.0,0.0,1.0
City-B,T1,5x,900.0,S1_CapRR,routine,M_routine,500,True,2,1688.0,811.4,88.6,0.5193,0.0
City-B,T1,5x,900.0,S1_CapRR,cross_regime,M_stress,500,True,2,1688.0,551.8,348.2,0.6731,0.0
City-B,T1,5x,900.0,S2_Platform,routine,M_routine,500,True,2,1112.3,870.9,29.1,0.2171,0.0
City-B,T1,5x,900.0,S2_Platform,cross_regime,M_stress,500,True,2,1112.3,625.6,274.4,0.4376,0.0
City-B,T1,5x,900.0,S3_Lin4,routine,M_routine,500,True,3,922.3,1216.8,0.0,0.0,1.0
City-B,T1,5x,900.0,S3_Lin4,cross_regime,M_stress,500,True,3,922.3,836.4,63.6,0.0931,0.0
City-B,T1,5x,900.0,S4_GlobalCalib,routine,M_routine,500,True,3,1194.9,1304.3,0.0,0.0,1.0
City-B,T1,5x,900.0,S4_GlobalCalib,cross_regime,M_stress,500,True,3,1194.9,922.0,0.0,0.2284,1.0
City-B,T1,5x,900.0,S5_CityCalib,routine,M_routine,500,True,2,926.0,870.9,29.1,0.0595,0.0
City-B,T1,5x,900.0,S5_CityCalib,cross_regime,M_stress,500,True,2,926.0,625.6,274.4,0.3244,0.0
City-B,T1,5x,900.0,S6_Q10,routine,M_routine,500,True,6,921.9,2431.7,0.0,0.0,1.0
City-B,T1,5x,900.0,S6_Q10,cross_regime,M_stress,500,True,6,921.9,1739.6,0.0,0.0,1.0
City-B,T1,10x,1800.0,S0a_RoutineOracle,routine,M_routine,500,True,5,2090.6,2090.6,0.0,0.0,1.0
City-B,T1,10x,1800.0,S0a_RoutineOracle,cross_regime,M_stress,500,True,5,2090.6,1501.7,298.3,0.2817,0.0
City-B,T1,10x,1800.0,S0b_StressOracle,routine,M_routine,500,True,7,2006.0,2762.6,0.0,0.0,1.0
City-B,T1,10x,1800.0,S0b_StressOracle,cross_regime,M_stress,500,True,7,2006.0,2006.0,0.0,0.0,1.0
City-B,T1,10x,1800.0,S1_CapRR,routine,M_routine,500,True,3,2504.5,1216.8,583.2,0.5142,0.0
City-B,T1,10x,1800.0,S1_CapRR,cross_regime,M_stress,500,True,3,2504.5,836.4,963.6,0.666,0.0
City-B,T1,10x,1800.0,S2_Platform,routine,M_routine,500,True,4,2163.2,1682.3,117.7,0.2223,0.0
City-B,T1,10x,1800.0,S2_Platform,cross_regime,M_stress,500,True,4,2163.2,1177.4,622.6,0.4557,0.0
City-B,T1,10x,1800.0,S3_Lin4,routine,M_routine,500,True,7,1955.3,2661.6,0.0,0.0,1.0
City-B,T1,10x,1800.0,S3_Lin4,cross_regime,M_stress,500,True,7,1955.3,1882.4,0.0,0.0373,1.0
City-B,T1,10x,1800.0,S4_GlobalCalib,routine,M_routine,500,True,5,1863.8,2090.6,0.0,0.0,1.0
City-B,T1,10x,1800.0,S4_GlobalCalib,cross_regime,M_stress,500,True,5,1863.8,1501.7,298.3,0.1943,0.0
City-B,T1,10x,1800.0,S5_CityCalib,routine,M_routine,500,True,5,2158.4,2090.6,0.0,0.0314,1.0
City-B,T1,10x,1800.0,S5_CityCalib,cross_regime,M_stress,500,True,5,2158.4,1501.7,298.3,0.3043,0.0
City-B,T1,10x,1800.0,S6_Q10,routine,M_routine,500,True,14,1810.5,4744.0,0.0,0.0,1.0
City-B,T1,10x,1800.0,S6_Q10,cross_regime,M_stress,500,True,14,1810.5,3379.4,0.0,0.0,1.0
City-B,T2,1x,260.0,S0a_RoutineOracle,routine,M_routine,500,True,1,463.4,463.4,0.0,0.0,1.0
City-B,T2,1x,260.0,S0a_RoutineOracle,cross_regime,M_stress,500,True,1,463.4,339.8,0.0,0.2668,1.0
City-B,T2,1x,260.0,S0b_StressOracle,routine,M_routine,500,True,1,339.8,463.4,0.0,0.0,1.0
City-B,T2,1x,260.0,S0b_StressOracle,cross_regime,M_stress,500,True,1,339.8,339.8,0.0,0.0,1.0
City-B,T2,1x,260.0,S1_CapRR,routine,M_routine,500,True,1,846.0,360.6,0.0,0.5737,1.0
City-B,T2,1x,260.0,S1_CapRR,cross_regime,M_stress,500,True,1,846.0,240.6,19.4,0.7157,0.0
City-B,T2,1x,260.0,S2_Platform,routine,M_routine,500,True,1,557.0,463.4,0.0,0.1681,1.0
City-B,T2,1x,260.0,S2_Platform,cross_regime,M_stress,500,True,1,557.0,339.8,0.0,0.39,1.0
City-B,T2,1x,260.0,S3_Lin4,routine,M_routine,500,True,1,330.9,360.6,0.0,0.0,1.0
City-B,T2,1x,260.0,S3_Lin4,cross_regime,M_stress,500,True,1,330.9,240.6,19.4,0.273,0.0
City-B,T2,1x,260.0,S4_GlobalCalib,routine,M_routine,500,True,1,416.9,463.4,0.0,0.0,1.0
City-B,T2,1x,260.0,S4_GlobalCalib,cross_regime,M_stress,500,True,1,416.9,339.8,0.0,0.1849,1.0
City-B,T2,1x,260.0,S5_CityCalib,routine,M_routine,500,True,1,468.0,463.4,0.0,0.0099,1.0
City-B,T2,1x,260.0,S5_CityCalib,cross_regime,M_stress,500,True,1,468.0,339.8,0.0,0.274,1.0
City-B,T2,1x,260.0,S6_Q10,routine,M_routine,500,True,2,356.5,916.1,0.0,0.0,1.0
City-B,T2,1x,260.0,S6_Q10,cross_regime,M_stress,500,True,2,356.5,667.2,0.0,0.0,1.0
City-B,T2,2x,520.0,S0a_RoutineOracle,routine,M_routine,500,True,2,916.1,916.1,0.0,0.0,1.0
City-B,T2,2x,520.0,S0a_RoutineOracle,cross_regime,M_stress,500,True,2,916.1,667.2,0.0,0.2716,1.0
City-B,T2,2x,520.0,S0b_StressOracle,routine,M_routine,500,True,2,667.2,916.1,0.0,0.0,1.0
City-B,T2,2x,520.0,S0b_StressOracle,cross_regime,M_stress,500,True,2,667.2,667.2,0.0,0.0,1.0
City-B,T2,2x,520.0,S1_CapRR,routine,M_routine,500,True,1,846.0,360.6,159.4,0.5737,0.0
City-B,T2,2x,520.0,S1_CapRR,cross_regime,M_stress,500,True,1,846.0,240.6,279.4,0.7157,0.0
City-B,T2,2x,520.0,S2_Platform,routine,M_routine,500,True,1,557.0,463.4,56.6,0.1681,0.0
City-B,T2,2x,520.0,S2_Platform,cross_regime,M_stress,500,True,1,557.0,339.8,180.2,0.39,0.0
City-B,T2,2x,520.0,S3_Lin4,routine,M_routine,500,True,2,660.8,813.3,0.0,0.0,1.0
City-B,T2,2x,520.0,S3_Lin4,cross_regime,M_stress,500,True,2,660.8,568.0,0.0,0.1404,1.0
City-B,T2,2x,520.0,S4_GlobalCalib,routine,M_routine,500,True,2,833.6,916.1,0.0,0.0,1.0
City-B,T2,2x,520.0,S4_GlobalCalib,cross_regime,M_stress,500,True,2,833.6,667.2,0.0,0.1995,1.0
City-B,T2,2x,520.0,S5_CityCalib,routine,M_routine,500,True,2,935.9,916.1,0.0,0.0212,1.0
City-B,T2,2x,520.0,S5_CityCalib,cross_regime,M_stress,500,True,2,935.9,667.2,0.0,0.2871,1.0
City-B,T2,2x,520.0,S6_Q10,routine,M_routine,500,True,3,521.8,1318.6,0.0,0.0,1.0
City-B,T2,2x,520.0,S6_Q10,cross_regime,M_stress,500,True,3,521.8,941.0,0.0,0.0,1.0
City-B,T2,5x,1300.0,S0a_RoutineOracle,routine,M_routine,500,True,3,1318.6,1318.6,0.0,0.0,1.0
City-B,T2,5x,1300.0,S0a_RoutineOracle,cross_regime,M_stress,500,True,3,1318.6,941.0,359.0,0.2864,0.0
City-B,T2,5x,1300.0,S0b_StressOracle,routine,M_routine,500,True,5,1475.5,2078.9,0.0,0.0,1.0
City-B,T2,5x,1300.0,S0b_StressOracle,cross_regime,M_stress,500,True,5,1475.5,1475.5,0.0,0.0,1.0
City-B,T2,5x,1300.0,S1_CapRR,routine,M_routine,500,True,2,1688.0,763.1,536.9,0.5479,0.0
City-B,T2,5x,1300.0,S1_CapRR,cross_regime,M_stress,500,True,2,1688.0,514.3,785.7,0.6953,0.0
City-B,T2,5x,1300.0,S2_Platform,routine,M_routine,500,True,3,1630.3,1318.6,0.0,0.1912,1.0
City-B,T2,5x,1300.0,S2_Platform,cross_regime,M_stress,500,True,3,1630.3,941.0,359.0,0.4228,0.0
City-B,T2,5x,1300.0,S3_Lin4,routine,M_routine,500,True,4,1313.9,1679.2,0.0,0.0,1.0
City-B,T2,5x,1300.0,S3_Lin4,cross_regime,M_stress,500,True,4,1313.9,1181.5,118.5,0.1008,0.0
City-B,T2,5x,1300.0,S4_GlobalCalib,routine,M_routine,500,True,4,1594.6,1679.2,0.0,0.0,1.0
City-B,T2,5x,1300.0,S4_GlobalCalib,cross_regime,M_stress,500,True,4,1594.6,1181.5,118.5,0.2591,0.0
City-B,T2,5x,1300.0,S5_CityCalib,routine,M_routine,500,True,3,1368.9,1318.6,0.0,0.0368,1.0
City-B,T2,5x,1300.0,S5_CityCalib,cross_regime,M_stress,500,True,3,1368.9,941.0,359.0,0.3126,0.0
City-B,T2,5x,1300.0,S6_Q10,routine,M_routine,500,True,10,1409.3,3544.3,0.0,0.0,1.0
City-B,T2,5x,1300.0,S6_Q10,cross_regime,M_stress,500,True,10,1409.3,2532.4,0.0,0.0,1.0
City-B,T2,10x,2600.0,S0a_RoutineOracle,routine,M_routine,500,True,7,2710.0,2710.0,0.0,0.0,1.0
City-B,T2,10x,2600.0,S0a_RoutineOracle,cross_regime,M_stress,500,True,7,2710.0,1945.9,654.1,0.2819,0.0
City-B,T2,10x,2600.0,S0b_StressOracle,routine,M_routine,500,True,11,2796.5,3869.3,0.0,0.0,1.0
City-B,T2,10x,2600.0,S0b_StressOracle,cross_regime,M_stress,500,True,11,2796.5,2796.5,0.0,0.0,1.0
City-B,T2,10x,2600.0,S1_CapRR,routine,M_routine,500,True,4,3303.2,1679.2,920.8,0.4917,0.0
City-B,T2,10x,2600.0,S1_CapRR,cross_regime,M_stress,500,True,4,3303.2,1181.5,1418.5,0.6423,0.0
City-B,T2,10x,2600.0,S2_Platform,routine,M_routine,500,True,6,2974.4,2401.2,198.8,0.1927,0.0
City-B,T2,10x,2600.0,S2_Platform,cross_regime,M_stress,500,True,6,2974.4,1715.4,884.6,0.4233,0.0
City-B,T2,10x,2600.0,S3_Lin4,routine,M_routine,500,True,10,2824.9,3580.7,0.0,0.0,1.0
City-B,T2,10x,2600.0,S3_Lin4,cross_regime,M_stress,500,True,10,2824.9,2569.2,30.8,0.0905,0.0
City-B,T2,10x,2600.0,S4_GlobalCalib,routine,M_routine,500,True,8,2751.9,2989.1,0.0,0.0,1.0
City-B,T2,10x,2600.0,S4_GlobalCalib,cross_regime,M_stress,500,True,8,2751.9,2143.5,456.5,0.2211,0.0
City-B,T2,10x,2600.0,S5_CityCalib,routine,M_routine,500,True,7,2790.3,2693.4,0.0,0.0347,1.0
City-B,T2,10x,2600.0,S5_CityCalib,cross_regime,M_stress,500,True,7,2790.3,1927.4,672.6,0.3093,0.0
City-B,T2,10x,2600.0,S6_Q10,routine,M_routine,500,True,22,2674.1,6721.3,0.0,0.0,1.0
City-B,T2,10x,2600.0,S6_Q10,cross_regime,M_stress,500,True,22,2674.1,4782.4,0.0,0.0,1.0
City-B,T3,1x,200.0,S0a_RoutineOracle,routine,M_routine,500,True,1,492.6,492.6,0.0,0.0,1.0
City-B,T3,1x,200.0,S0a_RoutineOracle,cross_regime,M_stress,500,True,1,492.6,374.4,0.0,0.2399,1.0
City-B,T3,1x,200.0,S0b_StressOracle,routine,M_routine,500,True,1,374.4,492.6,0.0,0.0,1.0
City-B,T3,1x,200.0,S0b_StressOracle,cross_regime,M_stress,500,True,1,374.4,374.4,0.0,0.0,1.0
City-B,T3,1x,200.0,S1_CapRR,routine,M_routine,500,True,1,744.5,296.7,0.0,0.6015,1.0
City-B,T3,1x,200.0,S1_CapRR,cross_regime,M_stress,500,True,1,744.5,229.4,0.0,0.6919,1.0
City-B,T3,1x,200.0,S2_Platform,routine,M_routine,500,True,1,543.2,492.6,0.0,0.0932,1.0
