seed_id,city,task_id,strategy,req_level,k,topk_overlap,capacity_regret,cap_strat,cap_oracle
4,City-B,T1,S4_GlobalCalib,5x,2,0.0,0.14512577592123654,1124.7254828293615,1315.661943183978
4,City-B,T1,S4_GlobalCalib,10x,4,1.0,0.0,2440.3874260133393,2440.3874260133393
4,City-B,T2,S1_CapRR,1x,1,0.0,0.17933577477284557,631.3688300137142,769.3387997252536
4,City-B,T2,S1_CapRR,2x,1,0.0,0.17933577477284557,631.3688300137142,769.3387997252536
4,City-B,T2,S1_CapRR,5x,2,0.5,0.024409070550134526,1400.7076297389676,1435.7530266592628
4,City-B,T2,S1_CapRR,10x,4,0.75,0.02545856964396198,2529.0944873947683,2595.1636417045825
4,City-B,T2,S4_GlobalCalib,1x,1,0.0,0.17933577477284557,631.3688300137142,769.3387997252536
4,City-B,T2,S4_GlobalCalib,2x,1,0.0,0.17933577477284557,631.3688300137142,769.3387997252536
4,City-B,T2,S4_GlobalCalib,5x,3,0.6666666666666666,0.09890156961586449,1862.6802604607592,2067.1218566729767
4,City-B,T2,S4_GlobalCalib,10x,5,1.0,0.0,3057.136272426374,3057.136272426374
4,City-B,T3,S1_CapRR,1x,1,1.0,0.0,602.8692059951272,602.8692059951272
4,City-B,T3,S1_CapRR,2x,1,1.0,0.0,602.8692059951272,602.8692059951272
4,City-B,T3,S1_CapRR,5x,2,0.5,0.008757363247023253,1163.6353953837684,1173.9158024875728
4,City-B,T3,S1_CapRR,10x,3,0.6666666666666666,0.11783869666119196,1530.2693268318806,1734.681991876214
4,City-B,T3,S4_GlobalCalib,1x,1,1.0,0.0,602.8692059951272,602.8692059951272
4,City-B,T3,S4_GlobalCalib,2x,1,1.0,0.0,602.8692059951272,602.8692059951272
4,City-B,T3,S4_GlobalCalib,5x,2,0.5,0.008757363247023253,1163.6353953837684,1173.9158024875728
4,City-B,T3,S4_GlobalCalib,10x,5,0.8,0.02715111272170745,2573.678844410917,2645.5073116352264
4,City-B,T4,S1_CapRR,1x,1,0.0,0.0019676310767006155,553.8705728953119,554.9625344244499
4,City-B,T4,S1_CapRR,2x,1,0.0,0.0019676310767006155,553.8705728953119,554.9625344244499
4,City-B,T4,S1_CapRR,5x,1,0.0,0.0019676310767006155,553.8705728953119,554.9625344244499
4,City-B,T4,S1_CapRR,10x,2,0.5,0.1349563191998583,959.1890725489454,1108.833107319762
4,City-B,T4,S4_GlobalCalib,1x,1,0.0,0.0019676310767006155,553.8705728953119,554.9625344244499
4,City-B,T4,S4_GlobalCalib,2x,1,0.0,0.0019676310767006155,553.8705728953119,554.9625344244499
4,City-B,T4,S4_GlobalCalib,5x,2,0.5,0.1349563191998583,959.1890725489454,1108.833107319762
4,City-B,T4,S4_GlobalCalib,10x,3,0.3333333333333333,0.12083546714402782,1418.5405145136272,1613.5097146213216
4,City-B,T5,S1_CapRR,1x,1,0.0,0.2653747006849414,412.90271708537045,562.0589400750939
4,City-B,T5,S1_CapRR,2x,1,0.0,0.2653747006849414,412.90271708537045,562.0589400750939
4,City-B,T5,S1_CapRR,5x,2,0.0,0.15799662840707085,937.7136727897696,1113.6697362811892
4,City-B,T5,S1_CapRR,10x,3,0.6666666666666666,0.09103325032714837,1489.3244689958651,1638.4806919855885
4,City-B,T5,S4_GlobalCalib,1x,1,0.0,0.2653747006849414,412.90271708537045,562.0589400750939
4,City-B,T5,S4_GlobalCalib,2x,1,0.0,0.2653747006849414,412.90271708537045,562.0589400750939
4,City-B,T5,S4_GlobalCalib,5x,2,0.0,0.15799662840707085,937.7136727897696,1113.6697362811892
4,City-B,T5,S4_GlobalCalib,10x,4,0.5,0.08441260084094937,1913.6287076876774,2090.0557493968445
4,City-C,T1,S1_CapRR,1x,1,1.0,0.0,634.998336342654,634.998336342654
4,City-C,T1,S1_CapRR,2x,1,1.0,0.0,634.998336342654,634.998336342654
4,City-C,T1,S1_CapRR,5x,2,0.5,0.014129746975238833,1134.8088828586492,1151.0732567261539
4,City-C,T1,S1_CapRR,10x,3,0.6666666666666666,0.14427555725489094,1412.7016225663142,1650.883803242149
4,City-C,T1,S4_GlobalCalib,1x,1,1.0,0.0,634.998336342654,634.998336342654
4,City-C,T1,S4_GlobalCalib,2x,1,1.0,0.0,634.998336342654,634.998336342654
4,City-C,T1,S4_GlobalCalib,5x,2,0.5,0.014129746975238833,1134.8088828586492,1151.0732567261539
4,City-C,T1,S4_GlobalCalib,10x,5,0.6,0.11844512542032204,2229.792133476836,2529.385518445454
4,City-C,T2,S1_CapRR,1x,1,1.0,0.0,646.235540939932,646.235540939932
4,City-C,T2,S1_CapRR,2x,1,1.0,0.0,646.235540939932,646.235540939932
4,City-C,T2,S1_CapRR,5x,2,0.5,0.20147730549889653,961.5117678867875,1204.11326379085
4,City-C,T2,S1_CapRR,10x,4,0.5,0.08741948117154774,1949.7760753469715,2136.5523755098834
4,City-C,T2,S4_GlobalCalib,1x,1,1.0,0.0,646.235540939932,646.235540939932
4,City-C,T2,S4_GlobalCalib,2x,2,0.5,0.20147730549889653,961.5117678867875,1204.11326379085
4,City-C,T2,S4_GlobalCalib,5x,3,0.3333333333333333,0.1673159203243303,1391.8983524960536,1671.5803585895358
4,City-C,T2,S4_GlobalCalib,10x,7,0.7142857142857143,0.08787847047377328,3111.2817775780845,3411.0386356017093
4,City-C,T3,S1_CapRR,1x,1,0.0,0.47535197477428337,238.53187192377365,454.65123369358207
4,City-C,T3,S1_CapRR,2x,1,0.0,0.47535197477428337,238.53187192377365,454.65123369358207
4,City-C,T3,S1_CapRR,5x,2,0.0,0.25524147139899156,670.4885196659717,900.2763901548744
4,City-C,T3,S1_CapRR,10x,4,0.5,0.17704749340143577,1433.1557156727854,1741.4804671976995
4,City-C,T3,S4_GlobalCalib,1x,1,0.0,0.47535197477428337,238.53187192377365,454.65123369358207
4,City-C,T3,S4_GlobalCalib,2x,1,0.0,0.47535197477428337,238.53187192377365,454.65123369358207
4,City-C,T3,S4_GlobalCalib,5x,3,0.3333333333333333,0.2587403771563057,987.530559211493,1332.2330378970726
4,City-C,T3,S4_GlobalCalib,10x,6,0.5,0.1440803488634972,2151.312473279207,2513.4514325295168
4,City-C,T4,S1_CapRR,1x,1,0.0,0.055697901582473563,633.6998203418543,671.0774246968386
4,City-C,T4,S1_CapRR,2x,1,0.0,0.055697901582473563,633.6998203418543,671.0774246968386
4,City-C,T4,S1_CapRR,5x,1,0.0,0.055697901582473563,633.6998203418543,671.0774246968386
4,City-C,T4,S1_CapRR,10x,2,1.0,0.0,1304.7772450386929,1304.7772450386929
4,City-C,T4,S4_GlobalCalib,1x,1,0.0,0.055697901582473563,633.6998203418543,671.0774246968386
4,City-C,T4,S4_GlobalCalib,2x,1,0.0,0.055697901582473563,633.6998203418543,671.0774246968386
4,City-C,T4,S4_GlobalCalib,5x,2,1.0,0.0,1304.7772450386929,1304.7772450386929
4,City-C,T4,S4_GlobalCalib,10x,3,0.6666666666666666,0.07600331451071218,1671.1177412577313,1808.575471645569
4,City-C,T5,S1_CapRR,1x,1,0.0,0.10852754175421186,376.5282477990894,422.3666635086069
4,City-C,T5,S1_CapRR,2x,1,0.0,0.10852754175421186,376.5282477990894,422.3666635086069
4,City-C,T5,S1_CapRR,5x,2,0.5,0.05445211752008894,795.9730288611446,841.8114445706622
4,City-C,T5,S1_CapRR,10x,3,0.3333333333333333,0.04904186184900727,1188.868436365752,1250.1795701305455
4,City-C,T5,S4_GlobalCalib,1x,1,0.0,0.10852754175421186,376.5282477990894,422.3666635086069
4,City-C,T5,S4_GlobalCalib,2x,1,0.0,0.10852754175421186,376.5282477990894,422.3666635086069
4,City-C,T5,S4_GlobalCalib,5x,2,0.5,0.05445211752008894,795.9730288611446,841.8114445706622
4,City-C,T5,S4_GlobalCalib,10x,5,0.6,0.08275687747071903,1870.9829571149874,2039.7895728624123
5,City-A,T1,S1_CapRR,1x,1,0.0,0.03136572412944494,421.8408945414978,435.5006890112065
5,City-A,T1,S1_CapRR,2x,1,0.0,0.03136572412944494,421.8408945414978,435.5006890112065
5,City-A,T1,S1_CapRR,5x,2,0.0,0.2153278411141205,681.3060387977134,868.2683985692433
5,City-A,T1,S1_CapRR,10x,3,0.6666666666666666,0.13433169284747182,1116.80672780892,1290.109293110741
5,City-A,T1,S4_GlobalCalib,1x,1,0.0,0.03136572412944494,421.8408945414978,435.5006890112065
5,City-A,T1,S4_GlobalCalib,2x,1,0.0,0.03136572412944494,421.8408945414978,435.5006890112065
5,City-A,T1,S4_GlobalCalib,5x,3,0.6666666666666666,0.13433169284747182,1116.80672780892,1290.109293110741
5,City-A,T1,S4_GlobalCalib,10x,5,0.8,0.07603370273875176,1949.007509241533,2109.392425912758
5,City-A,T2,S1_CapRR,1x,1,0.0,0.2443217015999678,396.53592522697096,524.7417135923326
5,City-A,T2,S1_CapRR,2x,1,0.0,0.2443217015999678,396.53592522697096,524.7417135923326
5,City-A,T2,S1_CapRR,5x,3,0.3333333333333333,0.11818629393318414,1280.1627652907716,1451.7383393831853
5,City-A,T2,S1_CapRR,10x,5,0.6,0.025124869928483506,2257.534057608583,2315.7161240157716
5,City-A,T2,S4_GlobalCalib,1x,1,0.0,0.2443217015999678,396.53592522697096,524.7417135923326
5,City-A,T2,S4_GlobalCalib,2x,2,0.0,0.19348548430808687,805.7957182253978,999.1087606577066
5,City-A,T2,S4_GlobalCalib,5x,4,0.5,0.04710480709089426,1804.9044788831043,1894.1269641343122
5,City-A,T2,S4_GlobalCalib,10x,7,0.5714285714285714,0.12007746611596892,2761.267288687762,3138.0799813130843
5,City-A,T3,S1_CapRR,1x,1,1.0,0.0,494.0397913525194,494.0397913525194
5,City-A,T3,S1_CapRR,2x,1,1.0,0.0,494.0397913525194,494.0397913525194
5,City-A,T3,S1_CapRR,5x,2,1.0,0.0,954.6534333329832,954.6534333329832
5,City-A,T3,S1_CapRR,10x,4,0.5,0.08402528044673618,1613.0846418687452,1761.0580373391456
5,City-A,T3,S4_GlobalCalib,1x,1,1.0,0.0,494.0397913525194,494.0397913525194
5,City-A,T3,S4_GlobalCalib,2x,2,1.0,0.0,954.6534333329832,954.6534333329832
5,City-A,T3,S4_GlobalCalib,5x,3,0.6666666666666666,0.025780976812530554,1329.1698056139908,1364.343924701025
5,City-A,T3,S4_GlobalCalib,10x,6,0.6666666666666666,0.08963042170371827,2267.268662428407,2490.4925609130137
5,City-A,T4,S1_CapRR,1x,1,0.0,0.057725004747099296,443.431138396774,470.5963127863324
5,City-A,T4,S1_CapRR,2x,1,0.0,0.057725004747099296,443.431138396774,470.5963127863324
5,City-A,T4,S1_CapRR,5x,2,0.0,0.16855802521878327,769.6397328175551,925.6686048597389
5,City-A,T4,S1_CapRR,10x,3,0.0,0.21431260912433547,1079.714230020671,1374.2287868681558
5,City-A,T4,S4_GlobalCalib,1x,1,0.0,0.057725004747099296,443.431138396774,470.5963127863324
5,City-A,T4,S4_GlobalCalib,2x,1,0.0,0.057725004747099296,443.431138396774,470.5963127863324
5,City-A,T4,S4_GlobalCalib,5x,2,0.0,0.16855802521878327,769.6397328175551,925.6686048597389
5,City-A,T4,S4_GlobalCalib,10x,4,0.25,0.24809694635467183,1366.7040482954396,1817.6599252649298
5,City-A,T5,S1_CapRR,1x,1,0.0,0.06150705045298188,354.3024242948167,377.5227341514155
5,City-A,T5,S1_CapRR,2x,1,0.0,0.06150705045298188,354.3024242948167,377.5227341514155
5,City-A,T5,S1_CapRR,5x,2,0.5,0.31593352009911235,500.61706004122345,731.8251584462322
5,City-A,T5,S1_CapRR,10x,3,0.3333333333333333,0.24321456688307685,815.5592912819732,1077.6625125076496
5,City-A,T5,S4_GlobalCalib,1x,1,0.0,0.06150705045298188,354.3024242948167,377.5227341514155
5,City-A,T5,S4_GlobalCalib,2x,1,0.0,0.06150705045298188,354.3024242948167,377.5227341514155
5,City-A,T5,S4_GlobalCalib,5x,3,0.3333333333333333,0.24321456688307685,815.5592912819732,1077.6625125076496
5,City-A,T5,S4_GlobalCalib,10x,5,0.4,0.22748343305426155,1351.6299667555102,1749.64528217095
5,City-B,T1,S1_CapRR,1x,1,0.0,0.1954558145732712,478.783009374339,595.0984645055801
5,City-B,T1,S1_CapRR,2x,1,0.0,0.1954558145732712,478.783009374339,595.0984645055801
5,City-B,T1,S1_CapRR,5x,2,0.5,0.09871163867864952,1062.0203185245882,1178.3357736558294
5,City-B,T1,S1_CapRR,10x,3,0.3333333333333333,0.06894490041623436,1585.3997857700213,1702.7991001593618
5,City-B,T1,S4_GlobalCalib,1x,1,0.0,0.1954558145732712,478.783009374339,595.0984645055801
5,City-B,T1,S4_GlobalCalib,2x,1,0.0,0.1954558145732712,478.783009374339,595.0984645055801
5,City-B,T1,S4_GlobalCalib,5x,2,0.5,0.09871163867864952,1062.0203185245882,1178.3357736558294
5,City-B,T1,S4_GlobalCalib,10x,4,0.75,0.02051961051015172,2180.498250275601,2226.178567404795
5,City-B,T2,S1_CapRR,1x,1,0.0,0.1699395514311104,616.5235656170876,742.7453827971664
5,City-B,T2,S1_CapRR,2x,1,0.0,0.1699395514311104,616.5235656170876,742.7453827971664
5,City-B,T2,S1_CapRR,5x,2,1.0,0.0,1359.2689484142538,1359.2689484142538
5,City-B,T2,S1_CapRR,10x,4,1.0,0.0,2509.1406117734264,2509.1406117734264
5,City-B,T2,S4_GlobalCalib,1x,1,0.0,0.1699395514311104,616.5235656170876,742.7453827971664
5,City-B,T2,S4_GlobalCalib,2x,1,0.0,0.1699395514311104,616.5235656170876,742.7453827971664
5,City-B,T2,S4_GlobalCalib,5x,3,0.6666666666666666,0.02566356884800247,1909.0628656982726,1959.3466944894076
5,City-B,T2,S4_GlobalCalib,10x,5,0.8,0.02837316871193618,2935.5018186069237,3021.22350276741
5,City-B,T3,S1_CapRR,1x,1,1.0,0.0,636.8109566958807,636.8109566958807
5,City-B,T3,S1_CapRR,2x,1,1.0,0.0,636.8109566958807,636.8109566958807
5,City-B,T3,S1_CapRR,5x,2,1.0,0.0,1244.8494932815634,1244.8494932815634
5,City-B,T3,S1_CapRR,10x,3,1.0,0.0,1831.5131444985357,1831.5131444985357
5,City-B,T3,S4_GlobalCalib,1x,1,1.0,0.0,636.8109566958807,636.8109566958807
5,City-B,T3,S4_GlobalCalib,2x,1,1.0,0.0,636.8109566958807,636.8109566958807
5,City-B,T3,S4_GlobalCalib,5x,3,1.0,0.0,1831.5131444985357,1831.5131444985357
5,City-B,T3,S4_GlobalCalib,10x,5,1.0,0.0,2890.33236271512,2890.33236271512
5,City-B,T4,S1_CapRR,1x,1,0.0,0.44587689194211244,434.1399996971815,783.4721082446326
5,City-B,T4,S1_CapRR,2x,1,0.0,0.44587689194211244,434.1399996971815,783.4721082446326
5,City-B,T4,S1_CapRR,5x,1,0.0,0.44587689194211244,434.1399996971815,783.4721082446326
5,City-B,T4,S1_CapRR,10x,2,0.5,0.18128614636748785,1217.6121079418142,1487.2254848741713
5,City-B,T4,S4_GlobalCalib,1x,1,0.0,0.44587689194211244,434.1399996971815,783.4721082446326
5,City-B,T4,S4_GlobalCalib,2x,1,0.0,0.44587689194211244,434.1399996971815,783.4721082446326
5,City-B,T4,S4_GlobalCalib,5x,2,0.5,0.18128614636748785,1217.6121079418142,1487.2254848741713
5,City-B,T4,S4_GlobalCalib,10x,3,0.6666666666666666,0.12758091736705823,1843.6601634722974,2113.2735404046543
5,City-B,T5,S1_CapRR,1x,1,0.0,0.2989320747683798,372.4675665425917,531.2859897556077
5,City-B,T5,S1_CapRR,2x,1,0.0,0.2989320747683798,372.4675665425917,531.2859897556077
5,City-B,T5,S1_CapRR,5x,2,0.0,0.33147394706133637,686.1223907598319,1026.3210951073925
5,City-B,T5,S1_CapRR,10x,3,0.3333333333333333,0.21952923876958363,1181.1574961116166,1513.39109007686
5,City-B,T5,S4_GlobalCalib,1x,1,0.0,0.2989320747683798,372.4675665425917,531.2859897556077
5,City-B,T5,S4_GlobalCalib,2x,1,0.0,0.2989320747683798,372.4675665425917,531.2859897556077
5,City-B,T5,S4_GlobalCalib,5x,2,0.0,0.33147394706133637,686.1223907598319,1026.3210951073925
5,City-B,T5,S4_GlobalCalib,10x,4,0.5,0.1254633867301953,1668.2274910810838,1907.5559167771703
5,City-C,T1,S1_CapRR,1x,1,1.0,0.0,527.7803332907803,527.7803332907803
5,City-C,T1,S1_CapRR,2x,1,1.0,0.0,527.7803332907803,527.7803332907803
5,City-C,T1,S1_CapRR,5x,2,1.0,0.0,1028.6720850498389,1028.6720850498389
5,City-C,T1,S1_CapRR,10x,3,1.0,0.0,1509.9533639127055,1509.9533639127055
5,City-C,T1,S4_GlobalCalib,1x,1,1.0,0.0,527.7803332907803,527.7803332907803
5,City-C,T1,S4_GlobalCalib,2x,1,1.0,0.0,527.7803332907803,527.7803332907803
5,City-C,T1,S4_GlobalCalib,5x,2,1.0,0.0,1028.6720850498389,1028.6720850498389
5,City-C,T1,S4_GlobalCalib,10x,5,0.6,0.09052108741204601,2201.964350561783,2421.127439113477
5,City-C,T2,S1_CapRR,1x,1,0.0,0.03341157441340281,546.0462486083778,564.9211537754517
5,City-C,T2,S1_CapRR,2x,1,0.0,0.03341157441340281,546.0462486083778,564.9211537754517
5,City-C,T2,S1_CapRR,5x,2,1.0,0.0,1110.9674023838295,1110.9674023838295
5,City-C,T2,S1_CapRR,10x,4,1.0,0.0,2149.2559777601386,2149.2559777601386
5,City-C,T2,S4_GlobalCalib,1x,1,0.0,0.03341157441340281,546.0462486083778,564.9211537754517
5,City-C,T2,S4_GlobalCalib,2x,2,1.0,0.0,1110.9674023838295,1110.9674023838295
5,City-C,T2,S4_GlobalCalib,5x,3,0.6666666666666666,0.015140372134376356,1617.6773107023828,1642.5460694415856
5,City-C,T2,S4_GlobalCalib,10x,7,0.7142857142857143,0.07440144927515469,3279.8204604289513,3543.4589410932977
5,City-C,T3,S1_CapRR,1x,1,0.0,0.060779231747171925,457.09174137334526,486.6712458069295
5,City-C,T3,S1_CapRR,2x,1,0.0,0.060779231747171925,457.09174137334526,486.6712458069295
5,City-C,T3,S1_CapRR,5x,2,0.5,0.030433917935439148,942.3461114641993,971.9256158977836
5,City-C,T3,S1_CapRR,10x,4,0.75,0.03484264835315365,1742.0558006478084,1804.944859690849
5,City-C,T3,S4_GlobalCalib,1x,1,0.0,0.060779231747171925,457.09174137334526,486.6712458069295
5,City-C,T3,S4_GlobalCalib,2x,1,0.0,0.060779231747171925,457.09174137334526,486.6712458069295
5,City-C,T3,S4_GlobalCalib,5x,3,1.0,0.0,1429.0173572711287,1429.0173572711287
5,City-C,T3,S4_GlobalCalib,10x,6,0.5,0.03597098944691346,2439.191117066878,2530.2050979435317
5,City-C,T4,S1_CapRR,1x,1,0.0,0.05686460171463259,476.74407744069737,505.4884784384346
5,City-C,T4,S1_CapRR,2x,1,0.0,0.05686460171463259,476.74407744069737,505.4884784384346
5,City-C,T4,S1_CapRR,5x,1,0.0,0.05686460171463259,476.74407744069737,505.4884784384346
5,City-C,T4,S1_CapRR,10x,2,0.0,0.07982305330937933,923.7013480167927,1003.8301343441035
5,City-C,T4,S4_GlobalCalib,1x,1,0.0,0.05686460171463259,476.74407744069737,505.4884784384346
5,City-C,T4,S4_GlobalCalib,2x,1,0.0,0.05686460171463259,476.74407744069737,505.4884784384346
5,City-C,T4,S4_GlobalCalib,5x,2,0.0,0.07982305330937933,923.7013480167927,1003.8301343441035
5,City-C,T4,S4_GlobalCalib,10x,4,0.5,0.13939994286725754,1685.2913798536965,1958.2747710575045
5,City-C,T5,S1_CapRR,1x,1,1.0,0.0,453.78572821498295,453.78572821498295
5,City-C,T5,S1_CapRR,2x,1,1.0,0.0,453.78572821498295,453.78572821498295
5,City-C,T5,S1_CapRR,5x,2,0.5,0.1916090660093781,726.5237686111777,898.7282489979114
5,City-C,T5,S1_CapRR,10x,3,0.3333333333333333,0.15915929022304898,1112.6896076503745,1323.306061079674
5,City-C,T5,S4_GlobalCalib,1x,1,1.0,0.0,453.78572821498295,453.78572821498295
5,City-C,T5,S4_GlobalCalib,2x,1,1.0,0.0,453.78572821498295,453.78572821498295
5,City-C,T5,S4_GlobalCalib,5x,2,0.5,0.1916090660093781,726.5237686111777,898.7282489979114
5,City-C,T5,S4_GlobalCalib,10x,5,0.4,0.19486087991609602,1690.0542855608683,2099.083553889105
6,City-A,T1,S1_CapRR,1x,1,0.0,0.2784709597457854,346.33653652813547,480.0035995863888
6,City-A,T1,S1_CapRR,2x,1,0.0,0.2784709597457854,346.33653652813547,480.0035995863888
6,City-A,T1,S1_CapRR,5x,2,0.0,0.1979713588546841,748.6481754177755,933.4431926878424
6,City-A,T1,S1_CapRR,10x,3,0.0,0.18211019210773083,1122.1752377964378,1372.03719494723
6,City-A,T1,S4_GlobalCalib,1x,1,0.0,0.2784709597457854,346.33653652813547,480.0035995863888
6,City-A,T1,S4_GlobalCalib,2x,1,0.0,0.2784709597457854,346.33653652813547,480.0035995863888
6,City-A,T1,S4_GlobalCalib,5x,3,0.0,0.18211019210773083,1122.1752377964378,1372.03719494723
6,City-A,T1,S4_GlobalCalib,10x,5,0.4,0.1361842660924093,1907.1550650037118,2207.826264493274
6,City-A,T2,S1_CapRR,1x,1,1.0,0.0,529.5343832181993,529.5343832181993
6,City-A,T2,S1_CapRR,2x,1,1.0,0.0,529.5343832181993,529.5343832181993
6,City-A,T2,S1_CapRR,5x,3,0.6666666666666666,0.010018672738693946,1474.1960808432868,1489.1150370699588
6,City-A,T2,S1_CapRR,10x,5,0.6,0.04680113167892164,2237.230616038234,2347.0764500369073
6,City-A,T2,S4_GlobalCalib,1x,1,1.0,0.0,529.5343832181993,529.5343832181993
6,City-A,T2,S4_GlobalCalib,2x,2,0.5,0.07164339849226664,964.6433665325229,1039.087097528963
6,City-A,T2,S4_GlobalCalib,5x,4,0.75,0.04148729621906089,1844.3931684587676,1924.2240203842825
6,City-A,T2,S4_GlobalCalib,10x,7,0.5714285714285714,0.1055668306063482,2817.564291769617,3150.1115881913024
6,City-A,T3,S1_CapRR,1x,1,0.0,0.4958027942812143,248.1393394822903,492.1473912742967
6,City-A,T3,S1_CapRR,2x,1,0.0,0.4958027942812143,248.1393394822903,492.1473912742967
6,City-A,T3,S1_CapRR,5x,2,0.0,0.32377216406332976,588.7477592694315,870.6352030805319
6,City-A,T3,S1_CapRR,10x,4,0.5,0.08675864656148657,1459.3829623499635,1598.025491131267
6,City-A,T3,S4_GlobalCalib,1x,1,0.0,0.4958027942812143,248.1393394822903,492.1473912742967
6,City-A,T3,S4_GlobalCalib,2x,2,0.0,0.32377216406332976,588.7477592694315,870.6352030805319
6,City-A,T3,S4_GlobalCalib,5x,3,0.3333333333333333,0.21701406398271328,967.2355710756667,1235.3166597034665
6,City-A,T3,S4_GlobalCalib,10x,6,0.6666666666666666,0.11147549860323225,2028.864932689519,2283.4091007058632
6,City-A,T4,S1_CapRR,1x,1,0.0,0.267921120138469,374.2052090430915,511.1542203128036
6,City-A,T4,S1_CapRR,2x,1,0.0,0.267921120138469,374.2052090430915,511.1542203128036
6,City-A,T4,S1_CapRR,5x,2,0.0,0.2903559712060384,718.3268027239062,1012.2353934897486
6,City-A,T4,S1_CapRR,10x,3,0.3333333333333333,0.17030271343239278,1229.4810230367098,1481.8428876909754
6,City-A,T4,S4_GlobalCalib,1x,1,0.0,0.267921120138469,374.2052090430915,511.1542203128036
6,City-A,T4,S4_GlobalCalib,2x,1,0.0,0.267921120138469,374.2052090430915,511.1542203128036
6,City-A,T4,S4_GlobalCalib,5x,2,0.0,0.2903559712060384,718.3268027239062,1012.2353934897486
6,City-A,T4,S4_GlobalCalib,10x,4,0.5,0.1283078254956197,1699.0885172379367,1949.184089215887
6,City-A,T5,S1_CapRR,1x,1,1.0,0.0,547.1961652728816,547.1961652728816
6,City-A,T5,S1_CapRR,2x,1,1.0,0.0,547.1961652728816,547.1961652728816
6,City-A,T5,S1_CapRR,5x,2,1.0,0.0,1003.3043993635716,1003.3043993635716
6,City-A,T5,S1_CapRR,10x,3,0.6666666666666666,0.08824026961354292,1309.0282828494808,1435.7162739515136
6,City-A,T5,S4_GlobalCalib,1x,1,1.0,0.0,547.1961652728816,547.1961652728816
6,City-A,T5,S4_GlobalCalib,2x,1,1.0,0.0,547.1961652728816,547.1961652728816
6,City-A,T5,S4_GlobalCalib,5x,3,0.6666666666666666,0.08824026961354292,1309.0282828494808,1435.7162739515136
6,City-A,T5,S4_GlobalCalib,10x,5,0.6,0.06082712148742897,2114.016837909522,2250.934717426708
6,City-B,T1,S1_CapRR,1x,1,1.0,0.0,599.4992527579,599.4992527579
6,City-B,T1,S1_CapRR,2x,1,1.0,0.0,599.4992527579,599.4992527579
6,City-B,T1,S1_CapRR,5x,2,0.5,0.08042596543410119,1057.2336377800348,1149.6993151607642
6,City-B,T1,S1_CapRR,10x,3,0.3333333333333333,0.13206267526135007,1450.875933084361,1671.6367550171244
6,City-B,T1,S4_GlobalCalib,1x,1,1.0,0.0,599.4992527579,599.4992527579
6,City-B,T1,S4_GlobalCalib,2x,1,1.0,0.0,599.4992527579,599.4992527579
6,City-B,T1,S4_GlobalCalib,5x,2,0.5,0.08042596543410119,1057.2336377800348,1149.6993151607642
6,City-B,T1,S4_GlobalCalib,10x,4,0.5,0.10001174818681569,1972.813372940721,2192.0434727521633
6,City-B,T2,S1_CapRR,1x,1,1.0,0.0,625.1943838072239,625.1943838072239
6,City-B,T2,S1_CapRR,2x,1,1.0,0.0,625.1943838072239,625.1943838072239
6,City-B,T2,S1_CapRR,5x,2,0.5,0.09033025322768429,1065.643719418064,1171.4621962521828
6,City-B,T2,S1_CapRR,10x,4,0.25,0.15164358253508137,1845.6936234482096,2175.6110821481857
6,City-B,T2,S4_GlobalCalib,1x,1,1.0,0.0,625.1943838072239,625.1943838072239
6,City-B,T2,S4_GlobalCalib,2x,1,1.0,0.0,625.1943838072239,625.1943838072239
6,City-B,T2,S4_GlobalCalib,5x,3,0.3333333333333333,0.14595765020201024,1455.2957165557125,1704.0088432382067
6,City-B,T2,S4_GlobalCalib,10x,5,0.4,0.0917997127309782,2391.9614358931685,2633.737810286153
6,City-B,T3,S1_CapRR,1x,1,0.0,0.47619492775134353,348.9204576771698,666.1265347799708
6,City-B,T3,S1_CapRR,2x,1,0.0,0.47619492775134353,348.9204576771698,666.1265347799708
6,City-B,T3,S1_CapRR,5x,2,0.0,0.5101762924141214,631.8095548230124,1289.8713252098769
6,City-B,T3,S1_CapRR,10x,3,0.3333333333333333,0.25119408684914846,1297.9360896029832,1733.3411326060216
6,City-B,T3,S4_GlobalCalib,1x,1,0.0,0.47619492775134353,348.9204576771698,666.1265347799708
6,City-B,T3,S4_GlobalCalib,2x,1,0.0,0.47619492775134353,348.9204576771698,666.1265347799708
6,City-B,T3,S4_GlobalCalib,5x,3,0.3333333333333333,0.25119408684914846,1297.9360896029832,1733.3411326060216
6,City-B,T3,S4_GlobalCalib,10x,5,0.4,0.11087336608869691,2276.0875862305606,2559.9138518862737
6,City-B,T4,S1_CapRR,1x,1,0.0,0.47214280682483156,388.8337618033491,736.6268127643291
6,City-B,T4,S1_CapRR,2x,1,0.0,0.47214280682483156,388.8337618033491,736.6268127643291
6,City-B,T4,S1_CapRR,5x,1,0.0,0.47214280682483156,388.8337618033491,736.6268127643291
6,City-B,T4,S1_CapRR,10x,2,0.0,0.35807557467143136,872.6188209238007,1359.3793700514689
6,City-B,T4,S4_GlobalCalib,1x,1,0.0,0.47214280682483156,388.8337618033491,736.6268127643291
6,City-B,T4,S4_GlobalCalib,2x,1,0.0,0.47214280682483156,388.8337618033491,736.6268127643291
6,City-B,T4,S4_GlobalCalib,5x,2,0.0,0.35807557467143136,872.6188209238007,1359.3793700514689
